armored_support_brigade_website_desc;This unit is an adhoc combination of various armor support units such as Armoured AA, Armoured Engineers and Recon/ light tank units. It can be used as the base for a small combined arms division or combined with armor.;;;;;;;;;;;;;x
armored_train_website_desc;The armored train moves via strategic deployment- ie via rail. It is useful as a protection unit for political leaders and has strong AA and suppression abilities.;;;;;;;;;;;;;x
armor_hq_brigade_website_desc;Like all headquarter units, the Armored Headquarters plans, directs, controls, and coordinates the operations of subordinate combat units, and can employ a mix of combat and combat support brigades itself. It provides command, control, staff planning, and supervision of subordinate units, and establishes a Rear Command Post, Main Command Post, and a Forward Tactical Command Post.\n\nArmored Headquarter units have several advantages over traditional HQ units. In addition to significant increases in direct combat capabilities, they excel at leading armored subordinate units such as tanks, armored cars, and armored engineers.;;;;;;;;;;;;;x;;;;;;;;;
armored_engineers_brigade_website_desc;Typically based on the platform of a main battle tank, these vehicles go by different names depending upon the country of use or manufacture. In the US the term "combat engineer vehicle (CEV)" is used, in the UK the term "Armoured Vehicle Royal Engineers (AVRE)" is used, while in Canada and other commonwealth nations the term "armoured engineer vehicle (AEV)" is used. There is no set template for what such a vehicle will look like, yet likely features include a large dozer blade or mine ploughs, a large calibre demolition cannon, augers, winches, excavator arms and cranes or lifting booms.\n\nThese vehicles are designed to directly conduct obstacle breaching operations and to conduct other earth-moving and engineering work on the battlefield. It should be noted that while the term "armoured engineer vehicle" is used specifically to describe these multi-purpose tank based engineering vehicles, that term is also used more generically in British and Commonwealth militaries to describe all heavy tank based engineering vehicles used in the support of mechanized forces.;;;;;;;;;;;;;x
mechanized_infantry_bat_website_desc;Bascially a small, cheaper version of the Mechanized Brigade, this unit fufils the same role as Mechanized Infantry. It can help to keep the cost of Armoured or mechanized formations down and provide extra CA bonus.;;;;;;;;;;;;;x
artillery_brigade_website_desc;The Field Artillery is one of the Army's combat arms, traditionally one of the three major branches (with Infantry and Armor). It refers to those units that use artillery weapons systems to deliver surface-to-surface long range indirect fire. Indirect fire means that the projectile does not follow the line of sight to the target. Mortars are not field artillery weapons - they are organic to infantry units and are manned by infantry personnel.\n\nField artillery is called the "King of Battle". Conflicts in the 20th century saw artillery become exponentially more effective as indirect fire methods were introduced immediately prior to World War I. During World War I and World War II, field artillery was the single highest casualty-producing weapons system on any battlefield.\n\n<span style="color:gold"><strong>TIP:</strong> No division is complete without some form of artillery support, and this unit makes a great complement in those pre- and early-war infantry divisions.</span>;;;;;;;;;;;;;x
assault_gun_brigade_website_desc;An assault gun is a gun or howitzer mounted on a motor vehicle or armored chassis, designed for use in the direct fire role in support of infantry when attacking other infantry or fortified positions. The term is a literal translation of the German word "Sturmgeschütz". Germany introduced the first purpose-built assault gun, the StuG III, in the late 1930s thus establishing this category of armoured vehicles.\n\nHistorically the custom-built fully armored assault guns usually mounted the gun or howitzer in a fully enclosed casemate on a tank chassis. The use of a casemate instead of a gun turret limited these weapons field of fire, but allowed a larger gun to be fitted relative to the chassis, more armor to be fitted for the same weight, and provided a cheaper construction. In most cases, these turretless vehicles also presented a lower profile as a target for the enemy.;;;;;;;;;;;;;x
assault_ship_website_desc;The assault ship is the big brother of the smaller "landing craft". Embodied best by the LSTs (Landing Ship, Tank) vessels used by the U.S. Navy in WW2, they are designed to support amphibious operations by carrying significant quantities of vehicles, cargo, and landing troops directly onto an unimproved shore.\n\nThe first tank landing ships were built to British requirements by converting existing ships. This was followed by the development of a purpose built ship. Thereafter, the British and US collaborated upon a joint design with the majority of the construction carried out by the US and supplied under lend-lease. The majority, a thousand, were laid down in the United States during World War II for use by the Allies. Eighty more were built in the United Kingdom and Canada.;;;;;;;;;;;;;x
Aux_vessel_website_desc;An auxiliary ship is a naval ship which is designed to operate in any number of roles supporting combatant ships and other naval operations. Auxiliaries are not primary combatants, although they may have some limited combat capacity, usually of a self-defense nature.\n\nAuxiliaries are extremely important for navies of all sizes, as without them, the primary fleet vessels can not be effective. Thus, nearly every navy maintains an extensive fleet of auxiliaries. However, the composition and size of these auxiliary fleets varies depending on the nature of each navy and its primary mission. Smaller coastal navies tend to have smaller auxiliary vessels focusing primarily on littoral and training support roles. Larger blue water navies tend to have large auxiliary fleets comprising longer-range fleet support vessels designed to provide support far beyond territorial waters.;;;;;;;;;;;;;x
battle_commander_brigade_website_desc;The Battle Commander represents a famous or extremely capable commander and his support staff. The unit is best used as a force multipler in a division on the frontlines. The terrain bonuses can be very useful when added to a powerful division.;;;;;;;;;;;;;x
battlecruiser_website_desc;A battlecruiser, or battle cruiser, was a large capital ship built in the first half of the 20th century. They were similar in size and cost to a battleship, and typically carried the same kind of heavy guns, but battlecruisers generally carried less armour and were faster.;;;;;;;;;;;;;x
battleship_website_desc;A battleship is a large armored warship with a main battery consisting of heavy caliber guns. During the late 19th and early 20th centuries the battleship was the most powerful type of warship, and a fleet of battleships was vital for any nation which desired to maintain command of the sea. During World War II, aircraft carriers overtook battleships in power. Some battleships remained in service during the Cold War and the last were decommissioned in the 1990s.;;;;;;;;;;;;;x
mountain_infantry_hq_brigade_website_desc;Like all headquarter units, the Mountain Headquarters plans, directs, controls, and coordinates the operations of subordinate combat units, and can employ a mix of combat and combat support brigades itself. It provides command, control, staff planning, and supervision of subordinate units, and establishes a Rear Command Post, Main Command Post, and a Forward Tactical Command Post.\n\nMountain Headquarter units have several advantages over traditional HQ units. In addition to significant increases in direct combat capabilities, they excel at leading operations in rugged mountainous terrain.;;;;;;;;;;;;;x;;;;;;;;;
bergsjaeger_brigade_website_desc;Mountain warfare refers to warfare in the mountains or similarly rough terrain. This type of warfare is also called Alpine warfare, after the Alps mountains. Mountain warfare is one of the most dangerous types of combat as it involves surviving not only combat with the enemy but also the extreme weather and dangerous terrain.\n\nMountain ranges are of strategic importance since they often act as a natural border, and may also be the origin of a water source. Attacking a prepared enemy position in mountain terrain requires a special skill set, and often a greater ratio of attacking soldiers to defending soldiers than would be needed on level ground. Mountains at any time of year are dangerous: lightning, strong gusts of wind, falling rocks, extreme cold, and crevasses are all additional threats to combatants. Movement, reinforcements, and medical evacuation up and down steep slopes and areas where even pack animals cannot reach involves an enormous exertion of energy.;;;;;;;;;;;;;x
cag_website_desc;A Carrier Air Group (CAG) is an operational naval aviation organization composed of several aircraft squadrons and detachments of various types of fixed wing aircraft. Organized, equipped and trained to conduct carrier air operations while embarked aboard aircraft carriers, the various squadrons in a CAG have different, complementary (and sometimes overlapping) missions\n\nThe first Carrier Air Groups were activated in 1937. Initially, the commander of the air group (known as the "CAG") was the most senior commanding officer of the embarked squadrons and was expected to personally lead all major strike operations, co-ordinating the attacks of the carrier's fighter, bomber, and torpedo planes in combat. The CAG was a department head of the ship reporting to the carrier's commanding officer.;;;;;;;;;;;;;x
captured_armor_brigade_website_desc;At various stages of the war each nation used captured armour to suppliment their own tanks. In the case of this unit, the captured armor assumes a more offical representation. Armor may have been captured enmass from an enemy encirclement or surrender and pressed into service. In some cases the armour might be rearmed with more compaitable guns and have its armor upgraded. Captured armor can be successful on secondary fronts, behind the line missions or upgraded to a more uptodate weapon such as a Tank Destroyer.;;;;;;;;;;;;;x
carrier_website_desc;An aircraft carrier is a warship with a full-length flight deck and facilities for carrying, arming, deploying, and recovering aircraft, that serves as a seagoing airbase. Typically, it is the capital ship of a fleet, as it allows a naval force to project air power worldwide without depending on local bases for staging aircraft operations. It is extremely expensive to build and important to protect. Aircraft carriers have evolved from converted cruisers to nuclear-powered warships that carry numerous fighter planes, strike aircraft, helicopters, and other types of aircraft.;;;;;;;;;;;;;x
cas_website_desc;In WW2 military tactics, close air support (CAS) is defined as air action by fixed-wing aircraft against hostile targets that are close to friendly ground or naval forces, and which requires detailed integration of each air mission with fire and movement of these forces.The determining factor for CAS is detailed integration, not proximity. CAS may need to be conducted far from friendly forces, if the mission requires detailed integration with the fire and movement of these forces.\n\n<span style="color:gold"><strong>TIP:</strong> Due to their strong "hard attack" value, CAS aircraft are perfect counters to enemy armor units!</span>;;;;;;;;;;;;;x
cavalry_brigade_website_desc;Cavalry (from French cavalerie, cf. cheval 'horse') or horsemen were soldiers or warriors who fought mounted on horseback. Cavalry were historically the third oldest (after infantry and chariotry) and the most mobile of the combat arms. A soldier in the cavalry is known by a number of designations such as cavalryman, horseman or trooper.\n\nIn the period between the World Wars, many cavalry units were converted into motorised infantry and mechanised infantry units, or reformed as tank troops. However some cavalry still served during the Second World War, notably in the Red Army, the Mongolian army, the Italian Royal Army and the Polish Army. Most cavalry units that are horse-mounted in modern armies serve in purely ceremonial roles, or as mounted infantry in difficult terrain such as mountains or heavily forested areas. Modern usage of the term refers to specialist units equipped with tanks ("armored cavalry") or aircraft ("air cavalry").;;;;;;;;;;;;;x
railway_artillery_brigade_website_desc;Super Heavy Artillery represents everything from coastal Guns to railway guns and super heavy artillery used at an Army command level. The unit can be a useful Garrison and defensive unit or as a powerful, though slow fort and Urban defense breaker.;;;;;;;;;;;;;x
coastal_battleship_website_desc;Coastal defence ships (sometimes called coastal battleships or coast defence ships) were warships built for the purpose of coastal defence, mostly during the period from 1860 to 1920. They were small, often cruiser-sized warships that sacrificed speed and range for armour and armament. They were usually attractive to nations that either could not afford full-sized battleships or that could be satisfied by specially designed shallow-draft vessels capable of littoral operations close to their own shores. The Nordic countries and Thailand found them particularly appropriate for their island-dotted coastal waters. Some vessels had limited blue-water capabilities; others operated in rivers.;;;;;;;;;;;;;x
coastal_submarine_website_desc;;;;;;;;;;;;;;x
combined_arms_brigade_website_desc;The Kampfgruppe and Allied Combat team/ ad hoc force can become available at various points in a game once certain triggers are met. These can be a certain province lost or gained and are based around a historical formation.;;;;;;;;;;;;;x
commando_brigade_website_desc;Commandos are soldiers or operatives of an elite light infantry or special operations force often specializing in amphibious landings, parachuting or abseiling. These units are small, highly mobile surprise raiding and reconnaissance forces capable of both bolstering the capabilities of larger divisional units, as well as operating in tandem with light infantry or naval infantry/marines. Army Commandos are all volunteers selected from existing soldiers in front line units and represent the best of the best.\n\n<span style="color:gold"><strong>TIP:</strong> The perfect force multiplier for any situation. Commandos are expensive and take along time to build, but will work well with any brigade in any terrain or combat situation!</span>;;;;;;;;;;;;;x
Communist_militia_brigade_website_desc;Ideologically infused young men. These units are willing to fight and die for a politcal cause, in this case Communism. They have high morale and will often fight longer and take heavier losses then other units.They are also useful for supressing uprisings and controlling revolt risk.;;;;;;;;;;;;;x
conscript_brigade_website_desc;Cannon fodder for a desperate defense. These units are weak and best used enmass, mostly to gain time until better units can be rushed to the front.;;;;;;;;;;;;;x
Convoy_raider_ship_website_desc;This unit becomes available once war has broken out and are created by upgrading a transport ship at a home port. They have long range and low visiblity and useful as convoy raiders in far flung places. If caught by an enemy combat ship, the convoy raiders are unlikley to survive.;;;;;;;;;;;;;x
motorized_infantry_bat_website_desc;This unit is the battalion-sized younger sibling to the full-fledged motorised infantry brigade.;;;;;;;;;;;;;x
destroyer_website_desc;In naval terminology, a destroyer is a fast and maneuverable yet long-endurance warship intended to escort larger vessels in a fleet, convoy or battle group and defend them against smaller, powerful, short-range attackers.\n\n<span style="color:gold"><strong>TIP:</strong> Destroyers make excellent screens when grouped with capital ships, and excellent convoy escorts. However, they are rarely used without capital ship support due to their fragility and lack of firepower.</span>;;;;;;;;;;;;;x
elite_light_infantry_battalion_website_desc;Pulled from the ranks of larger light infantry brigades, these soldiers comprise an elite infantry support force intended for difficult terrain such as mountains or jungle. Lacking heavy weapons and armored vehicles, they are not without their vulnerabilities. However, due to their ability to operate in difficult terrain, they make a great addition to most any divisional infantry force.\n\n<span style="color:gold"><strong>TIP:</strong> These are special reward units earnable by completing commando missions. As a battalion-sized element, these won't make good front-line units. Instead, task them to larger infantry or amphibious assault divisions to add terrain and movement bonuses!</span>;;;;;;;;;;;;;x
elite_light_infantry_brigade_website_desc;Formed by recruiting the best infantrymen in the service, these soldiers comprise an elite infantry force intended for difficult terrain such as mountains or jungle. Lacking heavy weapons and armored vehicles, they are not without their vulnerabilities. However, due to their ability to operate in difficult terrain, they make a great addition to most any divisional infantry force.;;;;;;;;;;;;;x;;;;;;;;;;;;;x
engineer_brigade_website_desc;Combat engineers, also called pioneers or sappers in many armies, are soldiers who perform a variety of construction and demolition tasks under combat conditions. Such tasks typically include constructing and breaching trenches, tank traps and other fortifications, bunker construction, bridge and road construction or destruction, laying or clearing land mines, and other physical work in the battlefield. More generally, the combat engineer's goals involve facilitating movement and support of friendly forces while impeding that of the enemy.\n\nUsually, a combat engineer is also trained as an infantryman, and combat engineering units often have a secondary role fighting as infantry. Beyond self-defense, combat engineers, infantry and assault troopers from armored corps units are generally the only troops that engage in the assault while dismounted. This role is limited by a lack of fire support (such as that obtained by infantry units from their mortars and recoilless rifles). However combat engineers typically do have extensive antiarmor capability in their infantry fighting role.;;;;;;;;;;;;;x
escort_carrier_website_desc;The escort carrier or escort aircraft carrier (hull classification symbol CVE), also called a "jeep carrier" or "baby flattop" in the USN or "Woolworth Carrier" by the Royal Navy, was a small and slow type of aircraft carrier used by the Royal Navy (RN), the Imperial Japanese Navy and Imperial Japanese Army Air Force, and the United States Navy (USN) in World War II. They were typically half the length and 1/3 the displacement of the larger fleet carriers. While they were slower, less armed and armored, and carried fewer planes, they were less expensive and could be built in less time. This was their principal advantage, as escort carriers could be completed in greater numbers as a stop-gap when fleet carriers were scarce. However, the lack of protection made escort carriers particularly vulnerable and several were sunk with great loss of life. The light carrier (hull classification symbol CVL) was a similar concept to escort carriers in most respects, however they were intended for higher speeds to be deployed alongside fleet carriers.;;;;;;;;;;;;;x
fascist_militia_brigade_website_desc;Ideologically infused young men. These units are willing to fight and die for a politcal cause, in this case Fascism.They have high morale and will often fight longer and take heavier losses then other units.They are also useful for supressing uprisings and controlling revolt risk.;;;;;;;;;;;;;x
Flying_boat_website_desc;A flying boat is a fixed-winged seaplane with a hull, allowing it to land on water. It differs from a float plane as it uses a purpose-designed fuselage which can float, granting the aircraft buoyancy. Flying boats may be stabilized by under-wing floats or by wing-like projections (called sponsons) from the fuselage. Flying boats were some of the largest aircraft of the first half of the 20th century, exceeded in size only by bombers developed during World War II.\n\nTheir advantage lay in using water instead of expensive land-based runways, making them the basis for international airlines in the interwar period. They were also commonly used for maritime patrol and air-sea rescue.;;;;;;;;;;;;;x
flying_bomb_website_desc;;;;;;;;;;;;;;x
flying_rocket_website_desc;;;;;;;;;;;;;;x
frigate_website_desc;Modern frigates are related to earlier frigates only by name. The term "frigate" was readopted during the Second World War by the Royal Navy to describe an anti-submarine escort vessel that was larger than a corvette, smaller than a destroyer, and were about equal in size and capability with the American destroyer escort.\n\nThe frigate possessed less offensive firepower and speed than a destroyer, but such qualities were not required for anti-submarine warfare. As the frigate was intended purely for convoy duties, and not to deploy with the fleet, it had limited range and speed.;;;;;;;;;;;;;x
garrison_brigade_website_desc;"Garrison" is the collective term for a body of troops stationed in a particular location, originally to guard it, but now often simply using it as a home base. The garrison is usually in a city, town, fort, castle or similar. "Garrison town" is a common expression for any town that has a military base nearby.\n\n<span style="color:gold"><strong>TIP:</strong> While garrison brigades are considered mainline units, they are best used as affordable rear-guard units to help with revolt risk suppression, partisan attacks, and potential invasions from hostile countries</span>.;;;;;;;;;;;;;x
gliders_website_desc;Military gliders (an offshoot of common gliders) were used by the military of various countries for carrying troops and heavy equipment to combat zones, mainly during the Second World War. These engineless aircraft were towed into the air and most of the way to their target by military transport planes, e.g. C-47 Skytrain or Dakota, or bombers relegated to secondary activities, e.g. Short Stirling. Once released from the tow craft near the front, they were to land on any convenient open terrain close to target, hopefully with as little damage to the cargo and crew as possible as most landing zones (LZ) were far from ideal. The one-way nature of the missions meant that they were treated as disposable leading to construction from common and inexpensive materials such as wood.\n\nTroops landing by glider were referred to as "air-landing" as opposed to paratroops. Landing by parachute caused the troops to be spread over a large drop-zone, whereas gliders could land troops in greater concentrations precisely at the target landing area. Furthermore, the glider, once released at some distance from the actual target, was effectively silent and difficult for the enemy to identify. Larger gliders were developed to land heavy equipment like anti-tank guns, anti-aircraft guns, small vehicles, such as jeeps, and also light tanks (e.g. the Tetrarch tank). This heavier equipment made otherwise lightly armed paratroop forces a much more capable force. The Soviets also experimented with ways to deliver light tanks by air, including the Antonov A-40, a gliding tank with detachable wings.;;;;;;;;;;;;;x
goering_brigade_website_desc;;;;;;;;;;;;;;x
grossdeutschland_brigade_website_desc;The Panzer-Grenadier-Division Großdeutschland (also commonly referred to simply as Großdeutschland) was an elite combat unit of the Heer that fought on the Eastern Front in World War II. The Großdeutschland was considered to be the premier unit of the German Army and as such it was one of the best-equipped units of the Heer, receiving equipment before almost all other units.;;;;;;;;;;;;;x
guard_armor_bat_website_desc;;;;;;;;;;;;;;x
guard_armor_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Armour have more strength, better morale, organisation and combat abilites then the normal armour units.;;;;;;;;;;;;;x
guard_armor_hq_brigade_website_desc;;;;;;;;;;;;;;x
guard_mechanized_infantry_bat_website_desc;;;;;;;;;;;;;;x
guard_art_hq_brigade_website_desc;;;;;;;;;;;;;;x
guard_cavalry_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Cavalry have more strength, better morale, organisation and combat abilites then the normal Cavalry units.;;;;;;;;;;;;;x
guard_motorized_infantry_bat_website_desc;;;;;;;;;;;;;;x
guard_heavy_armor_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Heavy Armour have more strength, better morale, organisation and combat abilites then the normal Heavy Armour units.;;;;;;;;;;;;;x
guard_hq_brigade_website_desc;;;;;;;;;;;;;;x
guard_infantry_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Infantry have more strength, better morale, organisation and combat abilites then the normal infantry units.;;;;;;;;;;;;;x
guard_mechanized_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Mechanized Infantry have more strength, better morale, organisation and combat abilites then the normal Mechanized infantry units.;;;;;;;;;;;;;x
guard_mech_hq_brigade_website_desc;;;;;;;;;;;;;;x
guard_mot_hq_brigade_website_desc;;;;;;;;;;;;;;x
guard_motorized_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Motorized Infantry have more strength, better morale, organisation and combat abilites then the normal Motorized infantry units.;;;;;;;;;;;;;x
guard_para_hq_brigade_website_desc;;;;;;;;;;;;;;x
guard_paratrooper_brigade_website_desc;Exceptionally heroic or high-performing units earned the Guards title, an elite designation denoting superior training, materiel, and pay. Guards Airborne units have more strength, better morale, organisation and combat abilites then the normal airborne units.;;;;;;;;;;;;;x
guards_brigade_website_desc;;;;;;;;;;;;;;x
guard_sp_rct_artillery_brigade_website_desc;All artillery units equipped with Katyusha multiple rocket launchers were designated Guards Mortars Units.Because they were marked with the letter K (for Voronezh Komintern Factory), Red Army troops adopted a nickname from Mikhail Isakovsky's popular wartime song, "Katyusha", about a girl longing for her absent beloved, who has gone away on military service.;;;;;;;;;;;;;x
Gurkha_brigade_website_desc;The Gurkhas are indigenous people of different clans mainly from South Asian country of Nepal. Their name derives from the Hindu warrior-saint Guru Gorakhnath (8th century).\n\nThere are Gurkha military units in the Nepalese, British and the Indian army (Gurkhas) enlisted in Nepal. Gurkhas are closely associated with the Khukuri, a forward-curving Nepalese knife and have a well known reputation for their fearless military prowess.\n\nThe former Indian Army Chief of Staff Field Marshal Sam Manekshaw, once stated that "If a man says he is not afraid of dying, he is either lying or is a Gurkha.";;;;;;;;;;;;;x
he162_website_desc;;;;;;;;;;;;;;x
heavy_armor_brigade_website_desc;A heavy tank was a subset of tank that provided equal or greater firepower as well as armor than tanks of lighter classes, at the cost of mobility and maneuverability.\n\nHeavy tanks have usually been deployed to breakthrough enemy lines, though in practice have been more useful in the defensive role than in the attack. Design goals have included attacking obstacles, creating breakthroughs, and engaging enemy armoured formations.\n\nHeavy tanks achieved their greatest successes both fighting other, lighter tanks, and destroying fortifications with their very large guns. Although it is often assumed that heavy tanks suffered inferior mobility to mediums, this was not always the case, as many of the more sophisticated heavy tank designs featured advanced suspension and transmission precisely to counteract this drawback. But the greatest drawback is cost which translates into production, resulting in short supplies. The German Tiger I, for example, had similar speed and better terrain-handling characteristics when compared to the significantly lighter Panzer IV medium tank, albeit at the cost of low reliability and only 1,355 were produced compared to 8,800 Panzer IV and 58,000 Soviet T-34 and 40,000 American M4 Sherman medium tanks.;;;;;;;;;;;;;x
