LENDDECLINE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet;;;;;;;;;;;x
LENDDECLINE_1;Lend-Lease Refused!;;Industrielle Unterstützung abgelehnt!;;;;;;;;;;;x
LENDDECLINE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
LENDDECLINE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
LENDDECLINE_4;have refused;;lehnte;;;;;;;;;;;x
LENDDECLINE_5;our request for lend-lease aid.;;unsere Anfrage auf industrielle Unterstützung ab.;;;;;;;;;;;x
LENDDECLINE_6;*;*;*;;*;;;;;;;;;x
LENDDECLINE_LOG;$RECIPIENT$ refused our request for lend-lease.;;$RECIPIENT$ lehnten unsere Anfrage nach industrieller Unterstützung ab.;;;;;;;;;;;x
LENDDECLINE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LENDDECLINE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LENDDECLINE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
LENDDECLINE_MAP;*;*;*;;*;;;;;;;;;x
LENDACCEPT_SETUP;When a nation allows you lend-lease.;;Wenn eine Nation industrielle Unterstützung zusagt.;;;;;;;;;;;x
LENDACCEPT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet;;;;;;;;;;;x
LENDACCEPT_1;Lend-Lease Accepted!;;Industrielle Unterstützung zugesagt!;;;;;;;;;;;x
LENDACCEPT_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
LENDACCEPT_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
LENDACCEPT_4;have accepted;;hat zugestimmt;;;;;;;;;;;x
LENDACCEPT_5;our request for lend-lease aid.;;uns industrielle Unterstützung zu gewähren.;;;;;;;;;;;x
LENDACCEPT_6;*;*;*;;*;;;;;;;;;x
LENDACCEPT_LOG;$RECIPIENT$ accepted our request for lend-lease.;;$RECIPIENT$ erklärten sich bereit uns industriell zu unterstützen.;;;;;;;;;;;x
LENDACCEPT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LENDACCEPT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LENDACCEPT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
LENDACCEPT_MAP;*;*;*;;*;;;;;;;;;x
LENDREVOKE_SETUP;When a nation revokes your lend-lease.;;Wenn eine Nation die industrielle Unterstützung beendet.;;;;;;;;;;;x
LENDREVOKE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet;;;;;;;;;;;x
LENDREVOKE_1;Lend-Lease Revoked!;;Industrielle Unterstützung beendet!;;;;;;;;;;;x
LENDREVOKE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
LENDREVOKE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
LENDREVOKE_4;have revoked;;beendete;;;;;;;;;;;x
LENDREVOKE_5;our lend-lease aid.;;die industrielle Unterstützung für uns.;;;;;;;;;;;x
LENDREVOKE_6;We are now on our own.;;Wir sind nun wieder auf uns allein gestellt.;;;;;;;;;;;x
LENDREVOKE_LOG;$RECIPIENT$ accepted our request for lend-lease.;;$RECIPIENT$ erklärten sich bereit uns industriell zu unterstützen.;;;;;;;;;;;x
LENDREVOKE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LENDREVOKE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LENDREVOKE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
LENDREVOKE_MAP;*;*;*;;*;;;;;;;;;x
