## COMMON ;;;;;;;;;;;;;;x
atlantikwall_NOR_decision_title;Build the Scandinavian Atlantikwall;;;;;;;;;;;;;x
atlantikwall_NOR_decision_desc;The Atlantikwall was an extensive system of coastal fortifications built by the German Third Reich from 1942 until 1944 during World War II along the western coast of Europe to defend against an anticipated Allied invasion of the mainland from  Britain.;;;;;;;;;;;;;x
atlantikwall_benelux_decision_title;Build the North Atlantikwall;;;;;;;;;;;;;x
atlantikwall_benelux_decision_desc;The Atlantikwall was an extensive system of coastal fortifications built by the German Third Reich from 1942 until 1944 during World War II along the western coast of Europe to defend against an anticipated Allied invasion of the mainland from Britain.;;;;;;;;;;;;;x
atlantikwall_france_decision_title;Build the French Atlantikwall;;;;;;;;;;;;;x
atlantikwall_france_decision_desc;Destroy the Maginot line to provide resources to build land and coastal forts on the French Atlantikwall.;;;;;;;;;;;;;x
foreign_SS_units_decision_title;Recruitment of foreign SS units;;;;;;;;;;;;;x
foreign_SS_units_decision_desc;This decision will lead to an event allowing you the choice of activating the recruitment of foreign SS units.;;;;;;;;;;;;;x
foreign_wehrmacht_units_decision_title;Foreign Wehrmacht recruitment;;;;;;;;;;;;;x
foreign_wehrmacht_units_decision_desc;This decision will lead to an event allowing you the choice of activating the recruitment of foreign Wehrmacht units.;;;;;;;;;;;;;x
women_in_industry_1942_title;Let women work in industry;;;;;;;;;;;;;x
women_in_industry_1942_desc;In order to maintain the strength of our armed forces, we can allow women to work in our factories to free more men to fight. The people may take this as a sign that the war on the Eastern front is not going as well as expected and may be a little disheartened.;;;;;;;;;;;;;x,,,,,,,,,,,,,
women_in_industry_1943_title;More women in the factories;;;;;;;;;;;;;x
women_in_industry_1943_desc;In order to maintain the strength of our armed forces, we can allow women to work in our factories to free more men to fight. The people may take this as a sign that the war on the Eastern front is going badly and may be more disheartened.Afin de maintenir la force de notre armée, nous pouvons permettre au femmes de travailler dans nos usines pour garder les hommes au combats. Les gens pourraient prendre cela comme un signe que la guerre sur le front Est se déroule mal et pourraient étre un peu décourager.;;;;;;;;;;;;;x,,,,,,,,,,,,
recruitment_of_16_years_old_title;Recruit the 16 years old boys;;;;;;;;;;;;;x
recruitment_of_16_years_old_desc;The war is not going well and the Wehrmacht needs more and more men for the Front. We can conscript the 16 years old to fight but their mothers will be saddened and worried if they do.;;;;;;;;;;;;;x
recruitment_of_15_years_old_title;Recruit the 15 years old boys;;;;;;;;;;;;;x
recruitment_of_15_years_old_desc;We don't have a choice. if we want to protect the Fatherland we need everyone to fight!;;;;;;;;;;;;;x
launch_the_afrika_korps_title;Afrika Korps;;;;;;;;;;;;;x
launch_the_afrika_korps_desc;The German Afrika Korps (German: Deutsches Afrikakorps, DAK) was the German expeditionary force in Libya and Tunisia during the North African Campaign of World War II. The force was kept as a distinct formation and became the main German contribution to Panzer Army Africa which evolved into the German-Italian Panzer Army (Deutsch-Italienische Panzerarmee) and Army Group Africa. You can decide to send troops, supplies and help to Italy. This decision will bring you special desert equipment.;;;;;;;;;;;;;x,,,,,,,,,,,,
get_back_sov_lands_title;Get back the Soviet lands;;;;;;;;;;;;;x
get_back_sov_lands_desc;Get back the Soviet lands occupied by our allies. They don't have to control the south of Russia.;;;;;;;;;;;;;x
get_back_sov_lands_FIN_title;Get back the north Soviet lands;;;;;;;;;;;;;x
get_back_sov_lands_FIN_desc;Get back the Soviet lands occupied by our ally, Finland. They don't have to control the north of Russia for the moment.;;;;;;;;;;;;;x,,,,,,,,,,,,,
Op_Zitadelle_decision_title;Operation Zitadelle;;;;;;;;;;;;;x
Op_Zitadelle_decision_desc;Field Marshal Manstein initially believed that the German Army should go on the strategic defensive and deliver strong counterblows with their panzer divisions. He was convinced that the Red Army would deliver its main effort against Army Group South. He proposed to keep the left strong while retreating on the right to the Dnieper River, followed by a massive counterblow to the flank of the Red Army advance. \nThis idea was rejected by Hitler, as he did not even temporarily want to give up so much terrain. At the top of the German Army High Command (OKH), Colonel General Kurt Zeitzler and others did not approve of Manstein's defensive strategy and instead wanted to attack. Contrary to his recent behavior, Hitler gave the OKH considerable control over the planning of the operation. Over the next few weeks, they continued to increase the scope of the forces attached to the front, stripping other areas of the German line of anything useful for deployment in the operation.;;;;;;;;;;;;;x,,,,,,,,
Op_Zitadelle_decision_ai_title;Operation Zitadelle;;;;;;;;;;;;;x
Op_Zitadelle_decision_ai_desc;Field Marshal Manstein initially believed that the German Army should go on the strategic defensive and deliver strong counterblows with their panzer divisions. He was convinced that the Red Army would deliver its main effort against Army Group South. He proposed to keep the left strong while retreating on the right to the Dnieper River, followed by a massive counterblow to the flank of the Red Army advance. \nThis idea was rejected by Hitler, as he did not even temporarily want to give up so much terrain. At the top of the German Army High Command (OKH), Colonel General Kurt Zeitzler and others did not approve of Manstein's defensive strategy and instead wanted to attack. Contrary to his recent behavior, Hitler gave the OKH considerable control over the planning of the operation. Over the next few weeks, they continued to increase the scope of the forces attached to the front, stripping other areas of the German line of anything useful for deployment in the operation.;;;;;;;;;;;;;x,,,,,,,,
Op_steadfast_decision_ai_title;Operation Steadfast;;;;;;;;;;;;;x
Op_steadfast_decision_ai_desc;The Germans will not give up easily. Every street will be fought over fiercely!;;;;;;;;;;;;;x
zDD_Kursk_South_title;Battle of Kursk (South);;;;;;;;;;;;;x
zDD_Kursk_South_desc;The Battle of Kursk refers to German and Soviet operations on the Eastern Front of World War II in the vicinity of the city of Kursk in July and August 1943. It remains both the largest series of armoured clashes, including the Battle of Prokhorovka and the costliest single day of aerial warfare. It was the last strategic offensive the Germans were able to mount in the east. The resulting decisive Soviet victory gave the Red Army the strategic initiative for the rest of the war.;;;;;;;;;;;;;x,,,,,,,,,,,,,
Operation_North_Wind_title;Operation North Wind;;;;;;;;;;;;;x
Operation_North_Wind_desc;Operation North Wind (Unternehmen Nordwind) was the last major German offensive of the Second World War on the Western Front. It began on 1 January 1945 in Alsace and Lorraine in north-eastern France, and it ended on 25 January 1945.;;;;;;;;;;;;;x,,,,,,,,,,,,,
vichy_britain_decision_title;Subjugate Britain;;;;;;;;;;;;;x
vichy_britain_decision_desc;This decision will allow you to create a sort of Vichy Britain, a neutral country on the United Kingdom islands.;;;;;;;;;;;;;x,,,,,,,,,,,,,
GER_mot_HQ_I_title;Study for a level 1 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_I_desc;1 mot Corps HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_II_title;Study for a level 2 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_II_desc;2 mot Corps HQ's and 1 mot Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_III_title;Study for a level 3 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_III_desc;1 mot Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_IV_title;Study for a level 4 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_IV_desc;2 mot Corps HQ's and 1 mot Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_V_title;Study for a level 5 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_V_desc;1 mot Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_VI_title;Study for a level 6 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_VI_desc;2 mot Corps HQ's and 1 mot Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_VII_title;Study for a level 7 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_VII_desc;1 mot Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_VIII_title;Study for a level 8 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_VIII_desc;2 mot Corps HQ's and 1 mot Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_IX_title;Study for a level 9 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_IX_desc;1 mot Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mot_HQ_X_title;Study for a level 10 mot HQ has finished !;;;;;;;;;;;;;x
GER_mot_HQ_X_desc;2 mot Corps HQ's and 1 mot Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_I_title;Study for a level 1 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_I_desc;1 mech Corps HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_II_title;Study for a level 2 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_II_desc;2 mech Corps HQ's and 1 mech Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_III_title;Study for a level 3 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_III_desc;1 mech Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_IV_title;Study for a level 4 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_IV_desc;2 mech Corps HQ's and 1 mech Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_V_title;Study for a level 5 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_V_desc;1 mech Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_VI_title;Study for a level 6 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_VI_desc;2 mech Corps HQ's and 1 mech Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_VII_title;Study for a level 7 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_VII_desc;1 mech Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_VIII_title;Study for a level 8 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_VIII_desc;2 mech Corps HQ's and 1 mech Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_IX_title;Study for a level 9 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_IX_desc;1 mech Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_mech_HQ_X_title;Study for a level 10 mech HQ has finished !;;;;;;;;;;;;;x
GER_mech_HQ_X_desc;2 mech Corps HQ's and 1 mech Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_I_title;Study for a level 1 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_I_desc;1 armor Corps HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_II_title;Study for a level 2 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_II_desc;2 armor Corps HQ's and 1 armor Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_III_title;Study for a level 3 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_III_desc;1 armor Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_IV_title;Study for a level 4 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_IV_desc;2 armor Corps HQ's and 1 armor Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_V_title;Study for a level 5 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_V_desc;1 armor Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_VI_title;Study for a level 6 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_VI_desc;2 armor Corps HQ's and 1 armor Army HQ will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
GER_armor_HQ_VII_title;Study for a level 7 armor HQ has finished !;;;;;;;;;;;;;x
GER_armor_HQ_VII_desc;1 armor Corps HQ's will appear on the map either at your Capital or at a historical place.;;;;;;;;;;;;;x
